Gene ID,Gene Name,Cluster 1 Mean UMI Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean UMI Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean UMI Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000231789,PIK3CD-AS2,0.0061050384593978393,3.3360685459631734,0.021908854683108766,0.0,-3.2747944570743366,0.022905432645237572,0.0,2.5254220136426602,1.0
ENSG00000171603,CLSTN1,0.13240302158819064,1.5622661836165963,2.5718749545863209e-05,0.045540034094771878,-1.5009920947277582,6.4755627302192937e-05,0.0,-2.0910187185516644,1.0
ENSG00000178585,CTNNBIP1,0.10493034852090036,-0.45022476056660077,0.2491643961188803,0.13794010327256989,0.34700481182719134,0.41424003415890559,0.33925354086382059,1.5979345134270282,0.69386641372713964
ENSG00000162441,LZIC,0.095772790831803609,0.036061069332733009,1.0,0.091080068189543756,-0.085198830787043267,0.96349783225752317,0.1696267704319103,1.0055545411433888,1.0
ENSG00000173614,NMNAT1,0.014499466341069868,-0.27334699848252164,0.71609415188348047,0.017820013341432475,0.33462108737135932,0.68305393566462902,0.0,0.56849073553454588,1.0
ENSG00000162444,RBP7,0.0061050384593978393,-5.5557151572551371,1.3496887008705744e-42,0.31218023372213188,5.5314866316319495,5.7191511671241456e-43,0.024232395775987188,-1.3237530841095717,1.0
ENSG00000130939,UBE4B,0.072497331705349347,0.11178901508246009,0.91117183072105246,0.066000049412712869,-0.1364504468218124,0.87599707504952118,0.096929583103948752,0.749937606872078,1.0
ENSG00000054523,KIF1B,0.017170420667056423,-1.7824211909077903,1.236881957365626e-05,0.060720045459695837,1.7972383436063977,1.1501664361419953e-05,0.024232395775987188,0.50436039811483013,1.0
ENSG00000142657,PGD,0.13240302158819064,-2.4958028726389339,9.7657213159606104e-18,0.72930054601047722,2.2513787124392151,1.0189344870499631e-14,1.4539437465592313,2.0388032048230444,0.20952235285200757
ENSG00000251503,APITD1-CORT,0.004960343748260744,0.47099812604928193,0.69041596018461726,0.0033000024706356435,-0.40972403716044425,0.81657809902738465,0.0,2.3649573414494132,1.0
ENSG00000175279,APITD1,0.011828512015083314,1.0786807032705221,0.15304471471026204,0.0052800039530170291,-1.0174066143816844,0.19823014129662767,0.0,1.2909567600056366,1.0
ENSG00000160049,DFFA,0.051511262001169268,0.032287797786070271,1.0,0.050160037553661781,-0.02906953190726469,1.0,0.048464791551974376,0.46992690105095614,1.0
ENSG00000142655,PEX14,0.035485536045249941,0.94521356126290001,0.06109299861755841,0.017820013341432475,-0.94983230209734071,0.061431731439663746,0.024232395775987188,0.69402161761840464,1.0
ENSG00000130940,CASZ1,0.015644161052206965,1.1814915088542977,0.092744591636986146,0.0066000049412712871,-1.12021741996546,0.12001356690103245,0.0,0.91244513675190664,1.0
ENSG00000272078,RP4-734G22.3,0.00076312980742472992,0.83356820543399124,0.7140155527235853,0.0,-0.77229411654515268,0.73971449707594006,0.0,5.0279223541718432,1.0
