Gene ID,Gene Name,Cluster 1 Mean UMI Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean UMI Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000197785,ATAD3A,0.040879560212013506,-0.052329969052189007,1.0,0.042154361381504427,0.052329969052189007,1.0
ENSG00000205090,TMEM240,0.0,-1.8249194729491158,0.54067669626948767,0.00059372339973949898,1.8249194729491158,0.54067669626948767
ENSG00000160075,SSU72,0.63162271311184803,0.1019981773391051,0.87498777062273858,0.58837988914184347,-0.1019981773391051,0.87498777062277366
ENSG00000215014,RP5-832C2.5,0.011392664321380813,0.9824354491084879,0.2592334976110876,0.0053435105976554903,-0.9824354491084879,0.2592334976110876
ENSG00000228594,C1orf233,0.0033507836239355334,-2.8249194729491149,5.7681159780198706e-07,0.025530106188798456,2.8249194729491149,5.7681159780198706e-07
ENSG00000272106,RP11-345P4.9,0.027141347353877819,-0.37425806393955074,0.50287334781556714,0.035029680584630442,0.37425806393955074,0.50287334781556714
ENSG00000197530,MIB2,0.19870146889937712,1.8502408367436183,1.4659964024956504e-07,0.054622552776033902,-1.8502408367436183,1.4659964024956504e-07
ENSG00000189409,MMP23B,0.059308870143658939,3.8434590359596772,2.8467714171910321e-12,0.0035623403984369937,-3.8434590359596772,2.8467714171910321e-12
ENSG00000248333,CDK11B,0.15246065488906677,-0.14177657828905676,0.76400043493408099,0.1680237221262782,0.14177657828905676,0.76400043493408176
ENSG00000272004,RP11-345P4.10,0.0030157052615419799,1.4970086219382459,0.29371177779553981,0.00059372339973949898,-1.4970086219382459,0.29371177779553953
ENSG00000189339,SLC35E2B,0.11258632976423393,0.46316085145457331,0.28276440685503096,0.08134010576431136,-0.46316085145457331,0.28276440685503096
